Date,Open,High,Low,Close,Adj Close,Volume
4/23/2021,17.799999,18.91,17.459999,17.870001,17.870001,66200
4/26/2021,18,18.049999,17.434999,17.639999,17.639999,41000
4/27/2021,17.062,17.440001,16.947001,17.1,17.1,46600
4/28/2021,17.25,17.84,16.799999,17.57,17.57,89200
4/29/2021,17.66,17.895,17.09,17.09,17.09,36600
4/30/2021,16.795,18,16.549999,18,18,67300
5/3/2021,17.916,19,17.916,18.4,18.4,102000
5/4/2021,18.65,18.65,17.25,18.278,18.278,35700
5/5/2021,18.27,18.299999,17.200001,17.4,17.4,38800
5/6/2021,17.5,17.549,17.049,17.35,17.35,23900
5/7/2021,17.424999,19.129999,17.273001,19.129999,19.129999,35200
5/10/2021,19.393999,20.003,19.01,19.969999,19.969999,31200
5/11/2021,18.695999,20.01,18.35,20,20,35800
5/12/2021,19.805,19.896999,18.700001,19.5,19.5,30700
5/13/2021,19.5,19.753,19,19.74,19.74,27000
5/14/2021,19.716999,21.049999,19.379999,20.530001,20.530001,30600
5/17/2021,20.047001,20.673,19.343,19.398001,19.398001,52500
5/18/2021,20.306,21.1,19.479,19.479,19.479,73500
5/19/2021,21,21,19.424,19.799999,19.799999,57100
5/20/2021,18.209999,21,18.209999,19,19,24500
5/21/2021,19.49,20,19.49,20,20,36200
5/24/2021,20.66,20.9,20.049999,20.23,20.23,44200
5/25/2021,20.23,20.360001,19.452999,19.809999,19.809999,37400
5/26/2021,19.802,20,19.26,19.527,19.527,15700
5/27/2021,19.6,19.77,19.014,19.77,19.77,51600
5/28/2021,19.834999,20.087,19.042,20.087,20.087,61300
6/1/2021,20.09,20.23,19.01,19.01,19.01,38500
6/2/2021,19.02,19.549999,19.02,19.17,19.17,24900
6/3/2021,19.17,19.549999,18.5,19.34,19.34,112100
6/4/2021,19.5,19.5,19.052999,19.052999,19.052999,8400
6/7/2021,19.059999,19.370001,18.799999,19.370001,19.370001,75100
6/8/2021,19.450001,19.450001,18.948999,19.1,19.1,12300
6/9/2021,19.1,19.1,18.459999,18.700001,18.700001,30100
6/10/2021,18.757,18.9,18.5,18.85,18.85,24400
6/11/2021,19.01,19.110001,18.469999,18.545,18.545,17600
6/14/2021,19.200001,19.200001,18.4,18.4,18.4,45400
6/15/2021,18.365,18.5,17.65,17.82,17.82,33300
6/16/2021,18.040001,18.139999,17.450001,17.52,17.52,42800
6/17/2021,17.200001,17.599001,17.139999,17.139999,17.139999,50500
6/18/2021,17.360001,17.5,17.091,17.171,17.171,23700
6/21/2021,17.110001,19,16.593,17.148001,17.148001,57100
6/22/2021,16.893999,17.275,16.860001,17.030001,17.030001,31500
6/23/2021,16.858999,17.57,16.858999,17.309999,17.309999,40400
6/24/2021,18,18.379999,17.200001,17.91,17.91,36200
6/25/2021,17.59,18.125,16.862,17.089001,17.089001,138100
6/28/2021,17.15,17.384001,16.799999,16.799999,16.799999,48700
6/29/2021,16.872999,17.1,16.309999,16.84,16.84,145400
6/30/2021,16.767,16.9,16.25,16.25,16.25,79700
7/1/2021,15.46,17.200001,15.46,16.85,16.85,394100
7/2/2021,16.84,16.84,16.32,16.386,16.386,116700
7/6/2021,16.733999,17.5,15.8,15.9,15.9,193500
7/7/2021,16,16.200001,15.482,15.64,15.64,99600
7/8/2021,15.33,15.93,15.25,15.93,15.93,178000
7/9/2021,15.675,16.049999,15.59,15.9,15.9,106700
7/12/2021,15.75,16.02,15.676,15.86,15.86,251300
7/13/2021,16,16.68,15.795,16,16,221700
7/14/2021,16.33,16.33,15.4,16,16,226600
7/15/2021,15.75,15.95,14.957,15.2,15.2,167400
7/16/2021,14.625,15.3,14.5,14.58,14.58,197500
7/19/2021,14.58,15.29,13.749,14.23,14.23,255900
7/20/2021,14.295,14.88,14.23,14.396,14.396,61900
7/21/2021,14.5,15.26,14.5,14.995,14.995,121200
7/22/2021,15,15,14.477,14.55,14.55,65000
7/23/2021,14.885,14.939,14.092,14.392,14.392,140800
7/26/2021,14.275,15.58,14.1,14.232,14.232,118200
7/27/2021,14.5,14.5,13.75,13.9,13.9,147200
7/28/2021,13.9,14.98,13.9,14.749,14.749,130400
7/29/2021,15.285,15.285,14.4,14.5,14.5,122300
7/30/2021,14.5,15.867,14.393,15.4,15.4,223000
8/2/2021,15.65,15.92,15.44,15.85,15.85,86700
8/3/2021,15.95,18.780001,15,15.47,15.47,160400
8/4/2021,15.98,15.98,14.911,15.6,15.6,274900
8/5/2021,16.940001,18.02,15.45,15.85,15.85,239500
8/6/2021,15.85,16.325001,15.17,15.45,15.45,224500
8/9/2021,17.6,17.6,14.99,15.118,15.118,230200
8/10/2021,15.11,15.35,13.91,14.11,14.11,520700
8/11/2021,15.55,15.55,13.65,13.68,13.68,543600
8/12/2021,14.095,14.095,13.35,13.36,13.36,290300
8/13/2021,13.36,13.7,12.42,12.81,12.81,1100200
8/16/2021,13.025,13.3,12.25,12.26,12.26,273900
8/17/2021,12.3,12.45,12.16,12.25,12.25,348400
8/18/2021,12.725,12.85,12.16,12.31,12.31,288500
8/19/2021,12.206,12.5,11.842,11.905,11.905,266100
8/20/2021,11.82,12,11.508,11.754,11.754,373800
8/23/2021,11.85,12.2,11.54,11.643,11.643,295800
8/24/2021,11.85,12.02,11.685,12.008,12.008,205900
8/25/2021,11.9,12,11.82,11.83,11.83,167200
8/26/2021,11.9,12.1,11.4,11.44,11.44,220100
8/27/2021,11.5,11.67,11.35,11.45,11.45,339200
8/30/2021,11.545,11.55,11.02,11.24,11.24,326600
8/31/2021,11.24,11.31,11,11.301,11.301,298300
9/1/2021,11.55,11.65,11.01,11.09,11.09,374200
9/2/2021,11.09,11.9,11.09,11.8,11.8,270900
9/3/2021,11.805,12.751,11.805,12.75,12.75,363400
9/7/2021,12.75,12.92,12.45,12.82,12.82,208000
9/8/2021,12.98,12.98,12.25,12.651,12.651,148600
9/9/2021,12.65,13.15,12.07,12.432,12.432,152600
9/10/2021,12.74,12.85,12.16,12.25,12.25,173800
9/13/2021,12.3,12.56,11.95,11.98,11.98,275400
9/14/2021,12.085,12.41,11.25,11.29,11.29,269900
9/15/2021,11.27,11.94,11.2,11.874,11.874,322700
9/16/2021,11.94,12.15,11.664,12.08,12.08,408700
9/17/2021,12.16,12.17,11.563,12.03,12.03,458500
9/20/2021,11.71,11.71,11.28,11.54,11.54,389400
9/21/2021,11.94,11.94,10.99,11.5,11.5,523900
9/22/2021,11.8,12.02,11.511,11.71,11.71,410700
9/23/2021,12.14,12.222,11.6,11.72,11.72,485700
9/24/2021,11.55,12.01,11.274,11.87,11.87,562500
9/27/2021,11.95,12,11.77,11.915,11.915,529400
9/28/2021,11.91,12.14,11.38,12.14,12.14,492400
9/29/2021,11.995,12.08,11.448,11.601,11.601,442000
9/30/2021,11.6,11.6,11.026,11.4,11.4,539300
10/1/2021,11.35,11.41,10.8,10.85,10.85,576700
10/4/2021,10.92,10.963,10.14,10.32,10.32,661400
10/5/2021,10.36,10.9,10.29,10.895,10.895,256300
10/6/2021,10.81,11.38,10.55,11.34,11.34,247100
10/7/2021,11.22,11.5,11.02,11.35,11.35,134800
10/8/2021,11.39,11.4,10.991,11.07,11.07,161900
10/11/2021,11,11.255,11,11.135,11.135,86200
10/12/2021,11.13,11.26,10.861,11.164,11.164,100800
10/13/2021,11.24,11.604,11.09,11.3,11.3,153200
10/14/2021,11.51,11.51,10.912,11.15,11.15,228200
10/15/2021,11.15,11.181,10.7,10.86,10.86,413000
10/18/2021,10.9,10.92,10.39,10.62,10.62,337100
10/19/2021,10.66,10.95,10.5,10.914,10.914,339600
10/20/2021,11.01,11.37,10.75,11.34,11.34,423500
10/21/2021,11.37,11.53,11.16,11.5,11.5,439600
10/22/2021,11.45,11.64,10.95,11.16,11.16,244500
10/25/2021,11.121,11.54,11.06,11.31,11.31,256000
10/26/2021,11.3,11.404,10.95,11.15,11.15,138600
10/27/2021,11.27,11.34,11.05,11.25,11.25,241400
10/28/2021,11.28,11.68,11.19,11.47,11.47,358300
10/29/2021,11.4,11.46,11.1,11.25,11.25,214000
11/1/2021,11.33,11.82,11.1,11.385,11.385,342500
11/2/2021,11.411,11.6,10.49,10.53,10.53,606600
11/3/2021,10.53,10.547,10.15,10.3,10.3,562900
11/4/2021,10.29,10.5,9.86,9.95,9.95,641600
11/5/2021,10.05,11.42,9.98,11.32,11.32,785700
11/8/2021,11.65,12.69,11.5,12.322,12.322,1879300
11/9/2021,12.06,12.75,11.744,12.32,12.32,1063200
11/10/2021,12.4,12.6,11.77,11.94,11.94,682700
11/11/2021,12.07,12.98,12,12.91,12.91,1007100
11/12/2021,13,13.94,12.93,13.86,13.86,1439900
11/15/2021,14.355,15.01,13.12,13.28,13.28,1583400
11/16/2021,13.6,13.84,12.76,12.82,12.82,703000
11/17/2021,12.79,12.85,12.05,12.37,12.37,812500
11/18/2021,12.49,12.49,11.52,11.9,11.9,866700
11/19/2021,12.02,12.27,11.7,11.96,11.96,420500
11/22/2021,11.997,12.1,11.08,11.34,11.34,493700
11/23/2021,11.595,11.76,11.1,11.571,11.571,508700
11/24/2021,11.57,12.14,11.526,11.75,11.75,489000
11/26/2021,11.15,11.69,11,11.63,11.63,332100
11/29/2021,11.72,11.81,10.81,11.435,11.435,980400
11/30/2021,11.32,11.45,10.575,10.92,10.92,516800
12/1/2021,10.9,11.03,9.88,10.1,10.1,1131100
12/2/2021,10.25,10.78,10.054,10.65,10.65,647000
12/3/2021,10.86,11.44,10.8,11.17,11.17,674000
12/6/2021,11.15,11.5,10.5,10.77,10.77,622400
12/7/2021,10.87,11.48,10.65,10.92,10.92,441800
12/8/2021,11.14,12.1,10.82,11.85,11.85,404200
12/9/2021,12.02,12.02,11.02,11.99,11.99,519600
12/10/2021,11.685,12.17,11.52,11.81,11.81,479500
12/13/2021,11.75,11.86,10.833,10.98,10.98,717500
12/14/2021,11.01,11.01,10.35,10.877,10.877,544700
12/15/2021,10.86,10.875,10.14,10.81,10.81,543900
12/16/2021,10.801,10.85,10.49,10.75,10.75,313000
12/17/2021,10.45,11.04,10.39,10.702,10.702,321600
12/20/2021,10.53,10.6,10.2,10.41,10.41,486000
12/21/2021,10.49,10.74,10.32,10.64,10.64,317700
12/22/2021,10.36,11.95,10.35,11.72,11.72,640200
12/23/2021,11.848,12.35,11.55,11.95,11.95,550300
12/27/2021,11.89,12.21,11.89,11.92,11.92,167400
12/28/2021,11.95,12.2,11.55,11.9,11.9,352100
12/29/2021,11.87,12.05,11.48,11.975,11.975,276400
12/30/2021,12,12.47,11.87,12.32,12.32,391200
12/31/2021,12.39,12.62,12.195,12.58,12.58,346800
1/3/2022,12.62,13.12,12.6,12.66,12.66,458600
1/4/2022,12.78,12.93,12.03,12.11,12.11,292900
1/5/2022,12.03,12.24,10.82,11.795,11.795,586300
1/6/2022,11.5,12.29,10.88,12.09,12.09,624300
1/7/2022,12.16,12.65,11.85,12.56,12.56,335300
1/10/2022,12.429,12.55,12.084,12.5,12.5,311800
1/11/2022,12.39,12.69,12.19,12.55,12.55,348200
1/12/2022,12.69,13.94,12.294,12.9,12.9,325700
1/13/2022,13.05,13.13,12.5,12.96,12.96,429800
1/14/2022,12.89,12.9,12.45,12.75,12.75,304300
1/18/2022,12.65,12.78,12.22,12.47,12.47,309800
1/19/2022,12.5,12.52,11.543,11.7,11.7,476000
1/20/2022,11.87,11.9,11.11,11.4,11.4,582900
1/21/2022,11.155,11.433,10.57,10.934,10.934,675600
1/24/2022,10.729,11.02,10.1,11,11,1228800
1/25/2022,11.01,11.01,10.49,11,11,395300
1/26/2022,11,11.26,10.631,10.909,10.909,359200
1/27/2022,11.25,11.25,10.35,10.51,10.51,384600
1/28/2022,10.481,10.58,10.12,10.32,10.32,389600
1/31/2022,10.5,10.804,10.32,10.535,10.535,659300
2/1/2022,10.6,11.57,10.095,11.3,11.3,1216700
2/2/2022,11.34,11.5,10.59,10.99,10.99,576700
2/3/2022,11,11,10.432,10.66,10.66,342900
2/4/2022,10.45,11.61,10.45,11.36,11.36,721500
2/7/2022,11.5,11.87,11.16,11.54,11.54,1055500
2/8/2022,11.517,11.59,11.165,11.56,11.56,307000
2/9/2022,11.65,12.15,11.48,12.15,12.15,691600
2/10/2022,11.95,12.82,11.66,12.41,12.41,1296700
2/11/2022,12.41,12.86,12.15,12.54,12.54,495300
2/14/2022,12.51,12.9,12.12,12.69,12.69,415900
2/15/2022,12.737,12.85,12.52,12.85,12.85,396300
2/16/2022,12.851,13.1,12.71,12.84,12.84,290200
2/17/2022,12.824,12.903,12.17,12.5,12.5,430800
2/18/2022,12.33,12.5,11.865,12.36,12.36,458300
2/22/2022,12.01,12.07,11.08,11.54,11.54,681400
2/23/2022,11.705,11.725,10.83,11.04,11.04,441900
2/24/2022,10.5,11.3,10.5,11.14,11.14,461700
2/25/2022,11.02,11.33,10.62,10.836,10.836,800100
2/28/2022,10.758,10.95,10.44,10.68,10.68,363200
3/1/2022,10.58,10.725,9.96,10.51,10.51,738400
3/2/2022,10.5,10.51,10.16,10.23,10.23,279500
3/3/2022,10.4,10.4,9.85,10.1,10.1,447600
3/4/2022,9.96,10.103,9.461,9.59,9.59,613800
3/7/2022,9.59,9.68,8.81,9.03,9.03,602200
3/8/2022,9.05,9.84,8.82,9.33,9.33,512400
3/9/2022,9.46,9.704,9.24,9.24,9.24,324800
3/10/2022,9.3,9.95,8.92,9.84,9.84,371000
3/11/2022,9.84,9.924,9.1,9.34,9.34,214700
3/14/2022,9.44,9.5,8.91,8.978,8.978,301000
3/15/2022,9,9.39,8.83,9.35,9.35,406900
3/16/2022,9.43,9.65,9.17,9.55,9.55,296300
3/17/2022,9.55,9.88,9.52,9.71,9.71,196900
3/18/2022,9.713,10.42,9.632,10.42,10.42,418900
3/21/2022,10.389,10.4,10,10.35,10.35,267900
3/22/2022,10.39,10.612,10.2,10.3,10.3,174300
